"","Index","Angle","Antenna","Background","Code","GPSdate","GPStime","Strength","TowerID","TagID","AnimalID","uniqueID","longitude","latitude","X","Y","BadPoint","Var_X","Var_Y","Cov_XY","AngleDiff","Date","Time"
"469",0,246,2,0,"0.25,0.21,0.17","31_05_23","13:03:02",33,"TowerW13",476,"WF051806","WF051806-31_05_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"470",0,246,2,0,"0.25,0.21,0.17","31_05_23","13:23:43",31,"TowerW13",476,"WF051806","WF051806-31_05_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"471",0,246,2,0,"0.25,0.21,0.17","31_05_23","14:34:01",32,"TowerW13",476,"WF051806","WF051806-31_05_23-14",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"472",0,246,2,0,"0.25,0.21,0.17","31_05_23","14:36:14",31,"TowerW13",476,"WF051806","WF051806-31_05_23-14",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"473",0,246,2,0,"0.25,0.21,0.17","31_05_23","14:41:41",31,"TowerW13",476,"WF051806","WF051806-31_05_23-14",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"474",0,246,2,0,"0.25,0.21,0.17","31_05_23","14:42:47",31,"TowerW13",476,"WF051806","WF051806-31_05_23-14",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"475",0,246,2,0,"0.25,0.21,0.17","31_05_23","15:01:47",32,"TowerW13",476,"WF051806","WF051806-31_05_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"476",0,246,2,0,"0.25,0.21,0.17","31_05_23","15:02:44",32,"TowerW13",476,"WF051806","WF051806-31_05_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"477",0,246,2,0,"0.25,0.21,0.17","31_05_23","15:15:30",31,"TowerW13",476,"WF051806","WF051806-31_05_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"478",0,246,2,0,"0.25,0.21,0.17","31_05_23","15:26:57",32,"TowerW13",476,"WF051806","WF051806-31_05_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"479",0,246,2,0,"0.25,0.21,0.17","31_05_23","15:28:40",31,"TowerW13",476,"WF051806","WF051806-31_05_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"480",0,246,2,0,"0.25,0.21,0.17","31_05_23","17:45:38",31,"TowerW13",476,"WF051806","WF051806-31_05_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"481",0,246,2,0,"0.25,0.21,0.17","31_05_23","18:04:08",31,"TowerW13",476,"WF051806","WF051806-31_05_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"482",0,246,2,0,"0.25,0.21,0.17","31_05_23","18:24:49",31,"TowerW13",476,"WF051806","WF051806-31_05_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"483",0,246,2,0,"0.25,0.21,0.17","31_05_23","20:18:55",31,"TowerW13",476,"WF051806","WF051806-31_05_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"484",0,246,2,0,"0.25,0.21,0.17","31_05_23","20:25:50",31,"TowerW13",476,"WF051806","WF051806-31_05_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"485",0,246,2,0,"0.25,0.21,0.17","31_05_23","22:12:54",31,"TowerW13",476,"WF051806","WF051806-31_05_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"486",0,246,2,0,"0.25,0.21,0.17","31_05_23","22:53:33",31,"TowerW13",476,"WF051806","WF051806-31_05_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"487",0,246,2,0,"0.25,0.21,0.17","31_05_23","23:02:11",31,"TowerW13",476,"WF051806","WF051806-31_05_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"488",0,246,2,0,"0.25,0.21,0.17","31_05_23","23:07:46",31,"TowerW13",476,"WF051806","WF051806-31_05_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"489",0,246,2,0,"0.25,0.21,0.17","31_05_23","23:36:59",32,"TowerW13",476,"WF051806","WF051806-31_05_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"490",0,246,2,0,"0.25,0.21,0.17","31_05_23","23:48:46",31,"TowerW13",476,"WF051806","WF051806-31_05_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"491",0,246,2,0,"0.25,0.21,0.17","31_05_23","23:56:11",31,"TowerW13",476,"WF051806","WF051806-31_05_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"492",0,246,2,0,"0.25,0.21,0.17","31_05_23","23:58:01",31,"TowerW13",476,"WF051806","WF051806-31_05_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"493",0,246,2,0,"0.25,0.21,0.17","01_06_23","1:05:23",31,"TowerW13",476,"WF051806","WF051806-01_06_23-1",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"494",0,246,2,0,"0.25,0.21,0.17","01_06_23","2:38:00",31,"TowerW13",476,"WF051806","WF051806-01_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"495",0,246,2,0,"0.25,0.21,0.17","01_06_23","3:05:06",31,"TowerW13",476,"WF051806","WF051806-01_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"496",0,246,2,0,"0.25,0.21,0.17","01_06_23","3:30:40",32,"TowerW13",476,"WF051806","WF051806-01_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"497",0,246,2,0,"0.25,0.21,0.17","01_06_23","3:39:55",31,"TowerW13",476,"WF051806","WF051806-01_06_23-3",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"498",0,246,2,0,"0.25,0.21,0.17","01_06_23","4:23:48",31,"TowerW13",476,"WF051806","WF051806-01_06_23-4",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"499",0,246,2,0,"0.25,0.21,0.17","01_06_23","5:01:23",31,"TowerW13",476,"WF051806","WF051806-01_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"500",0,246,2,0,"0.25,0.21,0.17","01_06_23","5:02:37",31,"TowerW13",476,"WF051806","WF051806-01_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"501",0,246,2,0,"0.25,0.21,0.17","01_06_23","5:14:18",32,"TowerW13",476,"WF051806","WF051806-01_06_23-5",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"502",0,246,2,0,"0.25,0.21,0.17","01_06_23","6:06:08",32,"TowerW13",476,"WF051806","WF051806-01_06_23-6",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"503",0,246,2,0,"0.25,0.21,0.17","01_06_23","6:18:23",32,"TowerW13",476,"WF051806","WF051806-01_06_23-6",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"504",0,246,2,0,"0.25,0.21,0.17","01_06_23","6:19:00",32,"TowerW13",476,"WF051806","WF051806-01_06_23-6",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"505",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:01:33",31,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"506",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:13:14",31,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"507",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:13:50",32,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"508",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:14:28",32,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"509",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:19:26",32,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"510",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:20:40",31,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"511",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:22:30",31,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"512",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:23:43",31,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"513",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:35:30",32,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"514",0,246,2,0,"0.25,0.21,0.17","01_06_23","8:47:32",32,"TowerW13",476,"WF051806","WF051806-01_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"515",0,246,2,0,"0.25,0.21,0.17","01_06_23","9:03:06",32,"TowerW13",476,"WF051806","WF051806-01_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"516",0,246,2,0,"0.25,0.21,0.17","01_06_23","9:17:13",31,"TowerW13",476,"WF051806","WF051806-01_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"517",0,246,2,0,"0.25,0.21,0.17","01_06_23","9:26:14",32,"TowerW13",476,"WF051806","WF051806-01_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"518",0,246,2,0,"0.25,0.21,0.17","01_06_23","9:43:51",31,"TowerW13",476,"WF051806","WF051806-01_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"519",0,246,2,0,"0.25,0.21,0.17","01_06_23","9:52:15",31,"TowerW13",476,"WF051806","WF051806-01_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"520",0,246,2,0,"0.25,0.21,0.17","01_06_23","10:10:46",31,"TowerW13",476,"WF051806","WF051806-01_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"521",0,246,2,0,"0.25,0.21,0.17","01_06_23","10:12:28",31,"TowerW13",476,"WF051806","WF051806-01_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"522",0,246,2,0,"0.25,0.21,0.17","01_06_23","10:25:29",31,"TowerW13",476,"WF051806","WF051806-01_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"523",0,246,2,0,"0.25,0.21,0.17","01_06_23","10:39:28",32,"TowerW13",476,"WF051806","WF051806-01_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"524",0,246,2,0,"0.25,0.21,0.17","01_06_23","11:28:37",31,"TowerW13",476,"WF051806","WF051806-01_06_23-11",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"525",0,246,2,0,"0.25,0.21,0.17","01_06_23","11:29:43",32,"TowerW13",476,"WF051806","WF051806-01_06_23-11",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"526",0,246,2,0,"0.25,0.21,0.17","01_06_23","12:11:32",32,"TowerW13",476,"WF051806","WF051806-01_06_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"527",0,246,2,0,"0.25,0.21,0.17","01_06_23","12:23:35",32,"TowerW13",476,"WF051806","WF051806-01_06_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"528",0,246,2,0,"0.25,0.21,0.17","01_06_23","12:29:47",32,"TowerW13",476,"WF051806","WF051806-01_06_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"529",0,246,2,0,"0.25,0.21,0.17","01_06_23","12:30:46",31,"TowerW13",476,"WF051806","WF051806-01_06_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"530",0,246,2,0,"0.25,0.21,0.17","01_06_23","12:43:40",32,"TowerW13",476,"WF051806","WF051806-01_06_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"531",0,246,2,0,"0.25,0.21,0.17","01_06_23","13:06:09",31,"TowerW13",476,"WF051806","WF051806-01_06_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"532",0,246,2,0,"0.25,0.21,0.17","01_06_23","13:07:01",31,"TowerW13",476,"WF051806","WF051806-01_06_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"533",0,246,2,0,"0.25,0.21,0.17","01_06_23","13:21:29",32,"TowerW13",476,"WF051806","WF051806-01_06_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"534",0,246,2,0,"0.25,0.21,0.17","01_06_23","13:22:21",31,"TowerW13",476,"WF051806","WF051806-01_06_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"535",0,246,2,0,"0.25,0.21,0.17","01_06_23","13:27:35",31,"TowerW13",476,"WF051806","WF051806-01_06_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"536",0,246,2,0,"0.25,0.21,0.17","01_06_23","13:36:21",32,"TowerW13",476,"WF051806","WF051806-01_06_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"537",0,246,2,0,"0.25,0.21,0.17","01_06_23","13:59:20",31,"TowerW13",476,"WF051806","WF051806-01_06_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"538",0,246,2,0,"0.25,0.21,0.17","01_06_23","15:34:06",32,"TowerW13",476,"WF051806","WF051806-01_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"539",0,246,2,0,"0.25,0.21,0.17","01_06_23","16:46:21",32,"TowerW13",476,"WF051806","WF051806-01_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"540",0,246,2,0,"0.25,0.21,0.17","01_06_23","17:17:45",33,"TowerW13",476,"WF051806","WF051806-01_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"541",0,246,2,0,"0.25,0.21,0.17","01_06_23","17:20:04",31,"TowerW13",476,"WF051806","WF051806-01_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"542",0,246,2,0,"0.25,0.21,0.17","01_06_23","17:29:18",31,"TowerW13",476,"WF051806","WF051806-01_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"543",0,246,2,0,"0.25,0.21,0.17","01_06_23","17:33:04",31,"TowerW13",476,"WF051806","WF051806-01_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"544",0,246,2,0,"0.25,0.21,0.17","01_06_23","17:43:03",32,"TowerW13",476,"WF051806","WF051806-01_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"545",0,246,2,0,"0.25,0.21,0.17","01_06_23","17:45:21",32,"TowerW13",476,"WF051806","WF051806-01_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"546",0,246,2,0,"0.25,0.21,0.17","01_06_23","18:13:14",32,"TowerW13",476,"WF051806","WF051806-01_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"547",0,246,2,0,"0.25,0.21,0.17","01_06_23","20:07:56",31,"TowerW13",476,"WF051806","WF051806-01_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"548",0,246,2,0,"0.25,0.21,0.17","01_06_23","20:13:09",31,"TowerW13",476,"WF051806","WF051806-01_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"549",0,246,2,0,"0.25,0.21,0.17","01_06_23","20:13:47",33,"TowerW13",476,"WF051806","WF051806-01_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"550",0,246,2,0,"0.25,0.21,0.17","01_06_23","20:17:41",31,"TowerW13",476,"WF051806","WF051806-01_06_23-20",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"551",0,246,2,0,"0.25,0.21,0.17","01_06_23","22:02:39",31,"TowerW13",476,"WF051806","WF051806-01_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"552",0,246,2,0,"0.25,0.21,0.17","01_06_23","22:33:26",32,"TowerW13",476,"WF051806","WF051806-01_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"553",0,246,2,0,"0.25,0.21,0.17","01_06_23","22:41:28",31,"TowerW13",476,"WF051806","WF051806-01_06_23-22",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"554",0,246,2,0,"0.25,0.21,0.17","01_06_23","23:18:34",33,"TowerW13",476,"WF051806","WF051806-01_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"555",0,246,2,0,"0.25,0.21,0.17","01_06_23","23:56:15",31,"TowerW13",476,"WF051806","WF051806-01_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"556",0,246,2,0,"0.25,0.21,0.17","01_06_23","23:56:52",32,"TowerW13",476,"WF051806","WF051806-01_06_23-23",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"557",0,246,2,0,"0.25,0.21,0.17","02_06_23","0:56:51",31,"TowerW13",476,"WF051806","WF051806-02_06_23-0",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"558",0,246,2,0,"0.25,0.21,0.17","02_06_23","1:53:18",32,"TowerW13",476,"WF051806","WF051806-02_06_23-1",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"559",0,246,2,0,"0.25,0.21,0.17","02_06_23","2:45:51",32,"TowerW13",476,"WF051806","WF051806-02_06_23-2",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"560",0,246,2,0,"0.25,0.21,0.17","02_06_23","6:45:16",32,"TowerW13",476,"WF051806","WF051806-02_06_23-6",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"561",0,246,2,0,"0.25,0.21,0.17","02_06_23","8:16:59",31,"TowerW13",476,"WF051806","WF051806-02_06_23-8",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"562",0,246,2,0,"0.25,0.21,0.17","02_06_23","9:07:06",31,"TowerW13",476,"WF051806","WF051806-02_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"563",0,246,2,0,"0.25,0.21,0.17","02_06_23","9:08:26",32,"TowerW13",476,"WF051806","WF051806-02_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"564",0,246,2,0,"0.25,0.21,0.17","02_06_23","9:09:46",31,"TowerW13",476,"WF051806","WF051806-02_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"565",0,246,2,0,"0.25,0.21,0.17","02_06_23","9:11:06",33,"TowerW13",476,"WF051806","WF051806-02_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"566",0,246,2,0,"0.25,0.21,0.17","02_06_23","9:24:08",32,"TowerW13",476,"WF051806","WF051806-02_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"567",0,246,2,0,"0.25,0.21,0.17","02_06_23","9:43:36",32,"TowerW13",476,"WF051806","WF051806-02_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"568",0,246,2,0,"0.25,0.21,0.17","02_06_23","9:48:06",31,"TowerW13",476,"WF051806","WF051806-02_06_23-9",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"569",0,246,2,0,"0.25,0.21,0.17","02_06_23","10:19:06",32,"TowerW13",476,"WF051806","WF051806-02_06_23-10",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"570",0,246,2,0,"0.25,0.21,0.17","02_06_23","11:23:50",32,"TowerW13",476,"WF051806","WF051806-02_06_23-11",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"571",0,246,2,0,"0.25,0.21,0.17","02_06_23","11:27:51",31,"TowerW13",476,"WF051806","WF051806-02_06_23-11",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"572",0,246,2,0,"0.25,0.21,0.17","02_06_23","12:22:43",32,"TowerW13",476,"WF051806","WF051806-02_06_23-12",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"573",0,246,2,0,"0.25,0.21,0.17","02_06_23","13:06:38",32,"TowerW13",476,"WF051806","WF051806-02_06_23-13",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"574",0,246,2,0,"0.25,0.21,0.17","02_06_23","14:27:16",32,"TowerW13",476,"WF051806","WF051806-02_06_23-14",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"575",0,246,2,0,"0.25,0.21,0.17","02_06_23","15:20:33",31,"TowerW13",476,"WF051806","WF051806-02_06_23-15",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"576",0,246,2,0,"0.25,0.21,0.17","02_06_23","16:32:56",31,"TowerW13",476,"WF051806","WF051806-02_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"577",0,246,2,0,"0.25,0.21,0.17","02_06_23","16:50:13",32,"TowerW13",476,"WF051806","WF051806-02_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"578",0,246,2,0,"0.25,0.21,0.17","02_06_23","16:51:47",32,"TowerW13",476,"WF051806","WF051806-02_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"579",0,246,2,0,"0.25,0.21,0.17","02_06_23","16:52:33",32,"TowerW13",476,"WF051806","WF051806-02_06_23-16",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"580",1,246,2,0,"0.25,0.21,0.17","02_06_23","17:02:23",32,"TowerW13",476,"WF051806","WF051806-02_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"581",0,246,2,0,"0.25,0.21,0.17","02_06_23","17:25:37",31,"TowerW13",476,"WF051806","WF051806-02_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"582",0,246,2,0,"0.25,0.21,0.17","02_06_23","17:38:31",31,"TowerW13",476,"WF051806","WF051806-02_06_23-17",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"583",0,246,2,0,"0.25,0.21,0.17","02_06_23","18:07:06",32,"TowerW13",476,"WF051806","WF051806-02_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"584",0,246,2,0,"0.25,0.21,0.17","02_06_23","18:07:51",31,"TowerW13",476,"WF051806","WF051806-02_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"585",0,246,2,0,"0.25,0.21,0.17","02_06_23","18:28:01",31,"TowerW13",476,"WF051806","WF051806-02_06_23-18",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
"586",0,246,2,0,"0.25,0.21,0.17","02_06_23","19:13:45",32,"TowerW13",476,"WF051806","WF051806-02_06_23-19",1278116.69408485,568325.500681687,1278116.69408485,568325.500681687,NA,NA,NA,NA,NA,NA,NA
